Codigo.PA,Saturaca.bases.ou.aluminio,Carater.Aluminico.Alitico,Atividade.argila,Horiz.diag.superficial,Horiz.diag.subsuperficial,Grup.classe.textural.superficial,Grup.classe.textural.subsuperficial,Classe.drenagem,Presenca.Concrecoes,Presenca.Contato.Litico,Presenca.Contato.litico.fragmentario,Presenca.Nodulos,Presenca.Petroplintita,Ocorrencia.Plintita,Codigo.Horizonte,Simbolo.Horizonte,Profundidade.Superior,Profundidade.Inferior,Classe.de.Textura,Cor.umida.nome,Cor.umida.Matiz,Cor.umida.Valor,Cor.umida.Croma,Cor.Seca.Nome,Cor.Seca.Matiz,Cor.Seca.Valor,Cor.Seca.Croma,Estrutura.Grau.de.Desenvolvimento.1.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.2.Ocorrencia,Estrutura.Grau.de.Desenvolvimento.3.Ocorrencia,Estrutura.Tamanho.1.Ocorrencia,Estrutura.Tamanho.2.Ocorrencia,Estrutura.Tamanho.3.Ocorrencia,Estrutura.Forma.1.Ocorrencia,Estrutura.Forma.2.Ocorrencia,Estrutura.Forma.3.Ocorrencia,Consistencia.Seca,Consistencia.umida,Consistencia.Molhada.Plasticidade,Consistencia.Molhada.Pegajosidade,Cerosidade.Grau.de.desenvolvimento,Cerosidade.Quantidade,Superficie.de.compressao.desenvolvimento,Superficie.de.compressao.Quantidade,Superficie.de.friccao.Grau.de.desenvolvimento,Superficie.de.friccao.Quantidade,Transicao.horizonte.subjacente.Topografia,Transicao.horizonte.subjacente.Nitidez,Variegado.Nomenclatura,Variegado.Matiz,Variegado.Valor,Variegado.Croma,Mosqueado.Nome,Mosqueado.Quantidade,Mosqueado.Contraste,Mosqueado.Tamanho,Mosqueado.Matiz,Mosqueado.Valor,Mosqueado.Croma,Fracoes.amostra.total.Calhaus,Fracoes.amostra.total.Cascalho,Fracoes.amostra.total.Terra.Fina,Composicao.terrafina.Areia.Grossa,Composicao.terrafina.Areia.Fina,Composicao.terrafina.Areia.Total,Composicao.terrafina.Silte,Composicao.terrafina.Argila,Composicao.terrafina.Relacao.Silte.Argila,Composicao.terrafina.Argila.Dispersa.em.agua,Densidade.Particulas,Densidade.solo,Grau.de.Floculacao,pH.H2O,pH.KCl,Complexo.Sortivo.Calcio,Complexo.Sortivo.Magnesio,Complexo.Sortivo.Ca.Mg,Complexo.Sortivo.Potassio,Complexo.Sortivo.Sodio,Complexo.Sortivo.ValorS,Complexo.Sortivo.Hidrogenio,Complexo.Sortivo.AluminioTrocavel,Complexo.Sortivo.ValorT,Complexo.Sortivo.ValorVDelta.Sat.Bases,Complexo.Sortivo.Sat.Aluminio,Ataque.sulfurico.SiO2,Ataque.sulfurico.Al2O3,Ataque.sulfurico.Fe2O3,Ataque.sulfurico.TiO2,Ataque.sulfurico.MnO,Ataque.sulfurico.SiO2.Al2O3,Ataque.sulfurico.SiO2.R2O3,Ataque.sulfurico.Al2O3.Fe2O3,Carbono.organico,Nitrogenio.total,Saturacao.Sodio,Condutividade.Eletrica,Classificacao.Nivel.1,Classificacao.Nivel.2,Classificacao.Nivel.3,Ocorrencia-1-Nivel4
11925,Distrófico,?,Tb,A Moderado,?,Argilosa com cascalho,?,Bem drenado,?,?,?,?,?,?,39131,C,50,100,?,Preto-avermelhado,7.5YR,5,8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CAMBISSOLO,?,?,?
11925,Distrófico,?,Tb,A Moderado,?,Argilosa com cascalho,?,Bem drenado,?,?,?,?,?,?,39130,(B),20,50,Argila com cascalho,Cinzento-oliváceo-claro,10YR,4,4,?,?,?,?,Fraca,?,?,Pequena,Media,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,80,920,210,120,330,50,620,0.08,37,2.94,1.27,94,5.2,4.1,0.8,0.6,1.4,0.25,0.04,1.7,5.6,1.4,8.7,20,45,278,249,50,4.5,?,1.9,1.68,7.82,9.7,?,< 1,?,CAMBISSOLO,?,?,?
11925,Distrófico,?,Tb,A Moderado,?,Argilosa com cascalho,?,Bem drenado,?,?,?,?,?,?,39129,A,0,20,Argila com cascalho,Cinzento-esverdeado-claro,10YR,4,3,?,?,?,?,Fraca,?,?,Pequena,Media,?,Blocos subangulares,?,?,Ligeiramente dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,80,920,230,180,410,70,520,0.13,300,2.43,1.22,42,5.4,4.4,2,1.2,3.2,0.36,0.04,3.6,5.3,0.4,9.3,39,10,220,197,42,3.8,?,1.9,1.67,7.36,7.6,?,< 1,?,CAMBISSOLO,?,?,?
8035,?,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,24415,B23,100,150,Franco-argilo-arenosa,Amarelo-brunado,10Yr,6,8,?,?,?,?,Fraca,?,?,Pequena,?,?,Maciça que se desfaz,?,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,40,960,240,220,460,260,280,0.93,0,?,?,100,4.7,3,0.07,0.03,0.1,0.03,0.02,0.14,0.37,2.6,3.11,5,95,13.46,11.73,3.77,?,?,1.95,1.62,4.88,3.1,0.3,< 1,?,NITOSSOLO,?,?,?
8035,?,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,24414,B22,60,100,Franco-argilo-arenosa,Amarelo-brunado,10YR,6,8,?,?,?,?,Fraca,?,?,Pequena,?,?,Maciça que se desfaz,Blocos subangulares,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,250,240,490,220,290,0.76,0,?,?,100,4.5,4,0.01,0.03,0.04,0.03,0.02,0.08,0.53,2.6,3.21,2,97,11.77,9.69,3.57,?,?,2.06,1.67,4.26,3.3,0.3,< 1,?,NITOSSOLO,?,?,?
8035,?,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,24413,B21,25,60,Franco-argilo-arenosa,Amarelo-brunado,10YR,6,8,?,?,?,?,Fraca,?,?,Pequena,?,?,Maciça que se desfaz,Blocos subangulares,?,Ligeiramente dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,250,250,500,210,290,0.72,3,?,?,90,4.3,3.9,0.02,0.03,0.05,0.03,0.03,0.12,1.16,2.8,4.08,3,96,10.07,10.46,3.57,?,?,1.64,1.34,4.6,4.8,0.3,< 1,?,NITOSSOLO,?,?,?
8035,?,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,24412,B1,15,25,Franco-argilo-arenosa,Amarelo-brunado,10YR,6,6,?,?,?,?,Fraca,?,?,Pequena,?,?,Maciça que se desfaz,Blocos subangulares,?,Ligeiramente dura,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,230,250,480,240,280,0.86,20,?,?,29,4.2,4,0.01,0.03,0.04,0.03,0.03,0.1,1.58,3.2,4.88,2,97,12.25,10.2,3.57,?,?,2.04,1.67,4.49,6.2,0.5,< 1,?,NITOSSOLO,?,?,?
8035,?,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,24411,A3,5,15,Franca,Bruno-amarelado,10YR,5,4,?,?,?,?,Fraca,?,?,Pequena,?,?,Maciça que se desfaz,Granular,?,Macia,Friável,Ligeiramente plástica,Não pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,210,300,510,320,170,1.88,9,?,?,47,4,3.5,0.03,0.09,0.12,0.08,0.23,0.27,3.27,3,6.54,4,92,6.94,5.36,1.99,?,?,2.2,1.78,4.23,10.9,0.9,4,?,NITOSSOLO,?,?,?
8035,?,?,?,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,24409,A1,0,5,Franco-arenosa,Bruno,10YR,4,3,?,?,?,?,Fraca,?,?,Pequena,Muito pequena,?,Maciça que se desfaz,Granular,Grãos simples,Macia,Friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,?,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,230,380,610,270,120,2.25,4,?,?,67,4,3.2,0.1,0.19,0.29,0.19,0.03,0.51,6.27,2.8,9.58,5,85,4.28,2.81,1.39,?,?,2.59,1.97,3.17,18.1,1.4,< 1,?,NITOSSOLO,?,?,?
7006,?,?,?,?,?,Arenosa,?,Mal drenado,?,?,?,?,?,?,20351,IIIC4g,90,120,Franco-arenosa,Cinzento-claro,10YR,7,2,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,?,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,320,430,750,60,190,0.32,80,?,?,58,4.9,4.1,?,?,0.16,0.01,0.03,0.2,1.3,1,2.5,8,83,4.9,6.7,0.7,0.2,?,1.24,1.17,16.5,0.29,0.03,?,?,GLEISSOLO,?,?,?
7006,?,?,?,?,?,Arenosa,?,Mal drenado,?,?,?,?,?,?,20350,IIIC3g,65,90,Franco-arenosa,Cinzento-brunado-claro,10YR,6,2,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,?,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Difusa,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,280,520,800,70,130,0.54,40,?,?,69,4.9,4.3,?,?,0.12,0.01,0.03,0.2,1.6,0.9,2.7,7,82,3.9,5.1,0.4,0.16,?,1.3,1.23,16.67,0.38,0.03,?,?,GLEISSOLO,?,?,?
7006,?,?,?,?,?,Arenosa,?,Mal drenado,?,?,?,?,?,?,20349,IIC2g,50,65,Areia-franca,Bruno-acinzentado,10YR,5,2,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,?,Ligeiramente plástica,Não pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,250,610,860,50,90,0.56,20,?,?,78,5,4.4,?,?,0.12,0.01,0.03,0.2,2.3,0.7,3.2,6,78,2.6,5.9,1,0.14,?,0.74,0.67,9.67,0.56,0.04,?,?,GLEISSOLO,?,?,?
7006,?,?,?,?,?,Arenosa,?,Mal drenado,?,?,?,?,?,?,20348,C1g,30,50,Areia-franca,Cinzento muito escuro,10YR,3,1,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,?,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,320,490,810,90,100,0.9,10,?,?,90,5,4.4,?,?,0.1,0.03,0.03,0.2,5.4,1.1,6.7,3,85,3.1,2.8,1.2,0.13,?,1.93,1.49,3.38,1.44,0.12,?,?,GLEISSOLO,?,?,?
7006,?,?,?,?,?,Arenosa,?,Mal drenado,?,?,?,?,?,?,20347,Ap,0,30,Franco-arenosa,Preto,?,?,2,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,?,?,?,?,?,?,?,?,?,Plana,Clara,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,360,250,610,250,140,1.79,20,?,?,86,4.7,4.3,?,?,0.23,0.15,0.12,0.5,14.3,2.5,17.3,3,83,7.4,2.7,1.7,0.14,?,4.73,3.32,2.36,9.91,0.49,?,?,GLEISSOLO,?,?,?
10568,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,Sim,?,?,?,?,?,34725,Cca,65,100,Argilo-siltosa,Cinzento-oliváceo-escuro,10YR,5,6,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,Firme,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,bruno-escuro:preto-avermelhado,Pouca:Comum,Difuso:Difuso,Pequeno:Pequeno,5Y:7.5YR,07:05,02:08,0,0,1000,50,0,50,500,450,1.11,430,?,?,4,6.8,5.7,40,10.4,50.4,0.06,1.26,51.7,0,0,51.7,100,0,156.3,130.1,59.6,?,?,2.04,1.58,3.43,2.5,0.2,2,?,CAMBISSOLO,?,?,?
10568,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,Sim,?,?,?,?,?,34724,(B)22,40,65,Argila,Cinzento-oliváceo-escuro,10YR,5,6,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,Firme,Muito plástica,Pegajosa,?,?,?,?,?,?,?,Difusa,?,?,?,?,preto-avermelhado:bruno-escuro,Comum:Pouca,Difuso:Difuso,Pequeno:Pequeno,7.5YR:5Y,05:07,08:02,0,0,1000,160,0,160,370,470,0.79,330,?,?,30,4.9,3.7,21,6.5,27.5,0.11,0.68,28.3,1.36,5.4,35.06,81,16,199.7,119.9,59.6,?,?,2.83,2.15,3.16,3.7,0.4,2,?,CAMBISSOLO,?,?,?
10568,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,Sim,?,?,?,?,?,34723,(B)21,20,40,Argila,Cinzento-oliváceo-escuro,10YR,5,4,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,Firme,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,140,0,140,370,490,0.76,350,?,?,29,4.9,3.9,18,6,24,0.11,0.37,24.5,1.68,6.4,32.58,75,21,214.2,109.7,55.6,?,?,3.32,2.51,3.1,6,0.6,1,?,CAMBISSOLO,?,?,?
10568,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,Sim,?,?,?,?,?,34722,(B)1,10,20,Franco-argilo-siltosa,Cinzento-oliváceo-escuro,10YR,5,6,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,Firme,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,160,0,160,450,390,1.15,270,?,?,31,4.9,3.8,16,5.4,21.4,0.18,0.17,21.8,2.12,2,25.92,84,8,141.8,89.3,45.7,?,?,2.7,2.04,3.07,6.7,0.8,< 1,?,CAMBISSOLO,?,?,?
10568,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,Sim,?,?,?,?,?,34721,A1,0,10,Franco-siltosa,Cinzento-oliváceo-escuro,10YR,5,4,?,?,?,?,?,?,?,?,?,?,Maciça,?,?,?,Firme,Muito plástica,Muito pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,0,1000,200,0,200,580,220,2.64,200,?,?,9,5.5,4.7,16,4.3,20.3,0.34,0.08,20.7,2.31,0,23.01,90,0,122.5,66.3,39.7,?,?,3.14,2.27,2.62,14,1.7,< 1,?,CAMBISSOLO,?,?,?
10568,Eutrófico,?,?,A Moderado,?,Argilosa,?,Moderadamente drenado,Sim,?,?,?,?,?,34720,O1,5,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,CAMBISSOLO,?,?,?
13431,Distrófico,?,Tb,?,?,Média,Argilosa,Bem drenado,?,?,?,?,?,?,45373,Btp1,23,35,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ARGISSOLO,?,?,?
13431,Distrófico,?,Tb,?,?,Média,Argilosa,Bem drenado,?,?,?,?,?,?,45372,B1,10,23,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ARGISSOLO,?,?,?
13431,Distrófico,?,Tb,?,?,Média,Argilosa,Bem drenado,?,?,?,?,?,?,45371,A,0,10,Franco-arenosa cascalhenta,Cinzento-oliváceo-claro,10YR,3,4,Cinzento-esverdeado-claro,10YR,5,3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ARGISSOLO,?,?,?
10485,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,34336,(B)3,50,110,Franco-argilo-arenosa,Cinzento-esverdeado-claro,7.5YR,4,4,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,Grãos simples,?,?,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,187,363,550,220,230,0.96,39,?,?,83,5.7,4.2,5.9,4.1,10,0.2,0.1,10.3,2.3,4.2,16.8,61,29,?,?,?,?,?,?,?,?,1,0.1,< 1,?,CAMBISSOLO,?,?,?
10485,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,34335,(B)2,30,50,Franco-argilo-arenosa,Cinzento-esverdeado-claro,7.5YR,4,4,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,Grãos simples,?,?,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,193,351,544,245,211,1.16,29,?,?,86,5.6,4.1,6.8,3.4,10.2,0.2,0.1,10.5,0.9,4.7,16.1,50,31,?,?,?,?,?,?,?,?,3,0.4,< 1,?,CAMBISSOLO,?,?,?
10485,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,34334,A3,15,30,Franco-argilo-arenosa,Cinzento-esverdeado-claro,7.5YR,4,2,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,Maciça,?,Macia,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Gradual,?,?,?,?,?,?,?,?,?,?,?,?,?,?,180,402,582,210,208,1.01,52,?,?,75,6,4.7,8.3,2.6,10.9,0.7,0.1,11.7,1,0,12.7,92,0,?,?,?,?,?,?,?,?,8,0.6,< 1,?,CAMBISSOLO,?,?,?
10485,Eutrófico,?,Ta,A Moderado,?,Média,?,Bem drenado,?,?,?,?,?,?,34333,A1,0,15,Franco-arenosa,Cinzento-esverdeado,7.5YR,3,2,?,?,?,?,Fraca,?,?,Pequena,?,?,Granular,Maciça,?,Macia,Friável,Ligeiramente plástica,Ligeiramente pegajosa,?,?,?,?,?,?,?,Difusa,?,?,?,?,?,?,?,?,?,?,?,?,?,?,118,471,589,213,198,1.08,34,?,?,83,6.5,5.8,12.3,2.6,14.9,0.7,0.1,15.7,1.2,0,16.9,93,0,?,?,?,?,?,?,?,?,20,2,< 1,?,CAMBISSOLO,?,?,?
7894,Álico,?,Tb,A Proeminente,?,Média,Argilosa,Imperfeitamente a moderadamente drenado,?,?,?,?,?,?,23630,B2tp1,70,110,Argila,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Plástica,Pegajosa,?,?,?,?,?,?,?,?,Bruno-avermelhado:Vermelho:Cinzento-claro,2.5YR:10R:10YR,04:04:07,04:06:02,?,?,?,?,?,?,?,0,?,1000,180,10,190,360,450,0.8,410,?,?,9,5,3.7,0.7,0.2,0.9,0.04,0.07,1,2.2,2.3,5.5,18,70,178,140,35,8.9,?,2.16,1.86,6.28,3.4,0.6,1,?,PLINTOSSOLO,?,?,?
7894,Álico,?,Tb,A Proeminente,?,Média,Argilosa,Imperfeitamente a moderadamente drenado,?,?,?,?,?,?,23629,B1t,50,70,Franco-argilosa,Bruno-escuro,7.5YR,4,4,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,cinzento-azulado-claro,Comum,Proeminente,Pequeno,10YR,6,2,0,?,1000,220,20,240,390,370,1.05,350,?,?,5,5,3.7,0.7,0.3,1,0.06,0.07,1.1,3,2.1,6.2,18,66,143,112,24,7.6,?,2.17,1.91,7.33,5,0.7,1,?,PLINTOSSOLO,?,?,?
7894,Álico,?,Tb,A Proeminente,?,Média,Argilosa,Imperfeitamente a moderadamente drenado,?,?,?,?,?,?,23628,A3,30,50,Franco-argilo-arenosa,Bruno-amarelado-escuro,10YR,3,4,Bruno,10YR,5,3,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,?,?,?,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,?,1000,240,20,260,440,300,1.47,260,?,?,13,4.9,3.8,1.6,0.3,1.9,0.14,0.04,2.1,5.3,1.5,8.9,24,42,119,85,17,6.6,?,2.38,2.11,7.85,11.2,1.2,< 1,?,PLINTOSSOLO,?,?,?
7894,Álico,?,Tb,A Proeminente,?,Média,Argilosa,Imperfeitamente a moderadamente drenado,?,?,?,?,?,?,23627,Ap1,0,30,Franco-argilosa,Bruno-muito-escuro,10YR,2,2,Bruno-escuro,10YR,4,2.5,Moderada,Moderada,?,Pequena,Media,?,Blocos subangulares,Granular,?,Ligeiramente dura,Friável,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,?,?,?,?,?,?,?,?,?,?,?,0,?,1000,250,20,270,460,270,1.7,220,?,?,19,5.3,4.2,5.3,0.4,5.7,0.35,0.04,6.1,7,0.3,13.4,46,5,105,71,14,5.6,?,2.51,2.23,7.96,21.7,2,< 1,?,PLINTOSSOLO,?,?,?
7053,Álico,?,Tb,A Moderado,?,Arenosa,Argilosa,Mal drenado,?,?,?,?,?,?,20500,IIC2g,123,150,Muito argilosa (argila pesada),?,?,?,?,?,?,?,?,Fraca,?,?,Pequena a media,Media a grande,?,Blocos subangulares,Blocos angulares,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,?,?,Branco:Bruno-avermelhado-escuro:Cinzento-avermelhado,2.5Y:2.5YR:7.5R,08:03:06,05:04:01,vermelho:vermelho,Comum:Comum,Proeminente:Distinto,Pequeno a médio:Pequeno a médio,10R:5R,03:05,03:01,0,20,980,20,270,290,110,600,0.18,0,?,?,100,4.6,3.6,?,?,0.8,0.03,0.09,0.9,1.6,6,8.5,11,87,298,215,70,10.7,?,2.36,1.95,4.81,1.6,0.5,?,?,PLANOSSOLO,?,?,?
7053,Álico,?,Tb,A Moderado,?,Arenosa,Argilosa,Mal drenado,?,?,?,?,?,?,20499,IIC1g,95,123,Argila,?,?,?,?,?,?,?,?,Fraca,?,?,Pequena a media,?,?,Blocos subangulares,Blocos angulares,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Plana,Gradual,Branco:Bruno-forte:Cinzento-avermelhado:Vermelho,2.5Y:8.5YR:10R:10R,8:5:5:4,2:7:1:8,?,?,?,?,?,?,?,0,20,980,50,340,390,60,550,0.11,0,2.56,1.39,100,4.6,3.6,?,?,0.8,0.03,0.09,0.9,2.2,4.7,7.8,12,84,233,188,71,8.3,?,2.11,1.7,4.15,2.6,0.6,?,?,PLANOSSOLO,?,?,?
7053,Álico,?,Tb,A Moderado,?,Arenosa,Argilosa,Mal drenado,?,?,?,?,?,?,20498,IIB22gt,75,95,Argila,Cinzento-avermelhado,10R,5,1,?,?,?,?,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,Blocos angulares,?,Dura,Firme,Plástica,Pegajosa,?,?,?,?,?,?,Ondulada,Gradual,?,?,?,?,preto-avermelhado,Comum,Distinto,Médio,8.5YR,5,7,0,70,930,50,470,520,30,450,0.07,430,2.56,1.78,4,4.7,3.6,?,?,0.6,0.02,0.07,0.7,2.4,3.6,6.7,10,84,193,151,43,6.7,?,2.17,1.84,5.5,2.6,0.6,?,?,PLANOSSOLO,?,?,?
7053,Álico,?,Tb,A Moderado,?,Arenosa,Argilosa,Mal drenado,?,?,?,?,?,?,20497,B21gt,65,75,Franco-arenosa,Cinzento-avermelhado,10R,5,1,Vermelho-claro-acinzentado,2.5YR,6,1,Moderada,?,?,Pequena a media,?,?,Blocos subangulares,Blocos angulares,?,Dura,Firme a friável,Plástica,Pegajosa,?,?,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,0,70,930,130,660,790,50,160,0.31,150,2.5,1.71,6,5,3.8,?,?,0.2,0.01,0.03,0.2,1.3,0.9,2.4,8,82,68,48,15,3.9,?,2.3,1.92,5.01,1.3,0.5,?,?,PLANOSSOLO,?,?,?
7053,Álico,?,Tb,A Moderado,?,Arenosa,Argilosa,Mal drenado,?,?,?,?,?,?,20496,A2,25,65,Areia,Cinzento,10YR,6,1,Cinzento-claro,10YR,7,1,?,?,?,?,?,?,Maciça porosa,?,?,Dura,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Plana,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,30,970,160,750,910,60,30,2,20,2.5,1.59,33,4.8,4.2,?,?,0.1,0.01,0.01,0.1,0.4,0,0.5,?,0,8,6,4,1.5,?,2.25,1.58,2.36,0.9,0.2,?,?,PLANOSSOLO,?,?,?
7053,Álico,?,Tb,A Moderado,?,Arenosa,Argilosa,Mal drenado,?,?,?,?,?,?,20495,A12,15,25,Areia,Cinzento-escuro,10YR,4,1,Cinzento-claro,10YR,6.5,1,?,?,?,?,?,?,Maciça porosa,?,?,Ligeiramente dura,Solta,Não-plástica,Não pegajosa,?,?,?,?,?,?,Ondulada,Abrupta,?,?,?,?,?,?,?,?,?,?,?,0,20,980,160,750,910,60,30,2,10,?,?,67,4.8,3.9,?,?,0.1,0.01,0.02,0.1,1.1,0,1.2,?,0,11,6,4,1.5,?,3.1,2.18,2.36,22,0.5,?,?,PLANOSSOLO,?,?,?
7053,Álico,?,Tb,A Moderado,?,Arenosa,Argilosa,Mal drenado,?,?,?,?,?,?,20494,A11,0,15,Areia,Cinzento muito escuro,10YR,3,1,Cinzento,10YR,5,1,Fraca,?,?,Muito pequena a pequena,Pequena a media,?,Granular,Grãos simples,?,Macia,Muito friável,Não-plástica,Não pegajosa,?,?,?,?,?,?,Ondulada,Clara,?,?,?,?,?,?,?,?,?,?,?,0,10,990,200,690,890,70,40,1.75,20,2.5,1.48,50,4.8,3.8,?,?,0.3,0.03,0.02,0.4,1.7,0.4,2.5,16,50,16,7,6,2.1,?,3.87,2.5,1.82,5.3,0.6,?,?,PLANOSSOLO,?,?,?
13015,Eutrófico,?,Tb,A Moderado,?,Média,Argilosa,Bem drenado,?,?,?,?,?,?,43930,C,70,160,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,ARGISSOLO,?,?,?
